timestamp,year,month,day,day_of_week,hour,channel,program,duration_sec,viewers,temperature_2m,weather_code,precipitation,rain,snowfall,cloudcover,windspeed_10m,weather_code_daily,wind_speed_10m_max,sunrise,sunset,daylight_duration
2016-10-01 19:00:05,2016,10,1,5,19,EEN,HET 7 UUR-JOURNAAL,1898.0,721850,15.4,53.0,0.8,0.8,0.0,68.0,14.3,53.0,16.5,2016-10-01T07:44,2016-10-01T19:20,41797.73
2016-10-01 20:41:00,2016,10,1,5,20,EEN,FC DE KAMPIOENEN,2319.0,709606,13.9,53.0,0.9,0.9,0.0,22.0,14.1,53.0,16.5,2016-10-01T07:44,2016-10-01T19:20,41797.73
2016-10-01 20:13:36,2016,10,1,5,20,EEN,WEG ZIJN WIJ,1484.0,548239,13.9,53.0,0.9,0.9,0.0,22.0,14.1,53.0,16.5,2016-10-01T07:44,2016-10-01T19:20,41797.73
2016-10-01 19:38:10,2016,10,1,5,19,EEN,IEDEREEN BEROEMD,1741.0,523610,15.4,53.0,0.8,0.8,0.0,68.0,14.3,53.0,16.5,2016-10-01T07:44,2016-10-01T19:20,41797.73
2016-10-01 19:52:06,2016,10,1,5,19,VTM,COMEDY TOPPERS,1480.0,496216,15.4,53.0,0.8,0.8,0.0,68.0,14.3,53.0,16.5,2016-10-01T07:44,2016-10-01T19:20,41797.73
2016-10-01 21:22:25,2016,10,1,5,21,EEN,THE FUGITIVE,7285.0,447427,13.1,1.0,0.0,0.0,0.0,20.0,15.4,53.0,16.5,2016-10-01T07:44,2016-10-01T19:20,41797.73
2016-10-01 18:59:49,2016,10,1,5,18,VTM,NIEUWS 19U VTM,2547.0,424041,17.8,3.0,0.0,0.0,0.0,81.0,13.6,53.0,16.5,2016-10-01T07:44,2016-10-01T19:20,41797.73
2016-10-01 13:00:05,2016,10,1,5,13,EEN,HET 1 UUR-JOURNAAL,1368.0,369066,17.9,1.0,0.0,0.0,0.0,27.0,12.4,53.0,16.5,2016-10-01T07:44,2016-10-01T19:20,41797.73
2016-10-01 14:29:41,2016,10,1,5,14,EEN,WIELRENNEN. RONDE VAN LOMBARDIJE,10550.0,368549,18.8,1.0,0.0,0.0,0.0,27.0,13.1,53.0,16.5,2016-10-01T07:44,2016-10-01T19:20,41797.73
2016-10-01 22:57:22,2016,10,1,5,22,VTM,STADION,2690.0,360544,12.6,0.0,0.0,0.0,0.0,10.0,14.9,53.0,16.5,2016-10-01T07:44,2016-10-01T19:20,41797.73
2016-10-01 20:32:14,2016,10,1,5,20,VTM,DAWN OF THE PLANET OF THE APES,6948.0,358398,13.9,53.0,0.9,0.9,0.0,22.0,14.1,53.0,16.5,2016-10-01T07:44,2016-10-01T19:20,41797.73
2016-10-01 18:12:41,2016,10,1,5,18,EEN,"MASTERCHEF, THE PROFESSIONALS",2636.0,301678,17.8,3.0,0.0,0.0,0.0,81.0,13.6,53.0,16.5,2016-10-01T07:44,2016-10-01T19:20,41797.73
2016-10-01 23:24:38,2016,10,1,5,23,EEN,HET JOURNAAL LAAT,994.0,284587,12.2,0.0,0.0,0.0,0.0,6.0,15.1,53.0,16.5,2016-10-01T07:44,2016-10-01T19:20,41797.73
2016-10-01 17:25:46,2016,10,1,5,17,EEN,GOLF. RYDER CUP,1751.0,261841,18.5,2.0,0.0,0.0,0.0,56.0,16.5,53.0,16.5,2016-10-01T07:44,2016-10-01T19:20,41797.73
2016-10-01 12:59:49,2016,10,1,5,12,VTM,NIEUWS 13U VTM,1615.0,189154,16.8,1.0,0.0,0.0,0.0,42.0,12.5,53.0,16.5,2016-10-01T07:44,2016-10-01T19:20,41797.73
2016-10-01 13:29:29,2016,10,1,5,13,EEN,VILLA POLITICA,1934.0,188168,17.9,1.0,0.0,0.0,0.0,27.0,12.4,53.0,16.5,2016-10-01T07:44,2016-10-01T19:20,41797.73
2016-10-01 17:39:10,2016,10,1,5,17,VTM,LITTLE BIG SHOTS MET NATHALIE MESKENS,3609.0,172914,18.5,2.0,0.0,0.0,0.0,56.0,16.5,53.0,16.5,2016-10-01T07:44,2016-10-01T19:20,41797.73
2016-10-01 20:34:54,2016,10,1,5,20,CANVAS,THE BRIDGE,3497.0,161935,13.9,53.0,0.9,0.9,0.0,22.0,14.1,53.0,16.5,2016-10-01T07:44,2016-10-01T19:20,41797.73
2016-10-01 12:31:36,2016,10,1,5,12,EEN,DE VRIJE MARKT,1663.0,159451,16.8,1.0,0.0,0.0,0.0,42.0,12.5,53.0,16.5,2016-10-01T07:44,2016-10-01T19:20,41797.73
2016-10-01 14:03:25,2016,10,1,5,14,EEN,MOUNTAINBIKE. WB. FIN TRIAL ANTWERPEN,1567.0,144513,18.8,1.0,0.0,0.0,0.0,27.0,13.1,53.0,16.5,2016-10-01T07:44,2016-10-01T19:20,41797.73
2016-10-02 20:35:02,2016,10,2,6,20,EEN,SORRY VOOR ALLES,3861.0,1266482,13.6,2.0,0.0,0.0,0.0,53.0,17.7,51.0,23.3,2016-10-02T07:46,2016-10-02T19:18,41569.58
2016-10-02 20:03:00,2016,10,2,6,20,EEN,THE SECRET LIFE OF THE ZOO,1769.0,946917,13.6,2.0,0.0,0.0,0.0,53.0,17.7,51.0,23.3,2016-10-02T07:46,2016-10-02T19:18,41569.58
2016-10-02 19:00:05,2016,10,2,6,19,EEN,HET 7 UUR-JOURNAAL,1473.0,941240,14.0,2.0,0.0,0.0,0.0,79.0,19.0,51.0,23.3,2016-10-02T07:46,2016-10-02T19:18,41569.58
2016-10-02 19:24:38,2016,10,2,6,19,EEN,SPORTWEEKEND,1951.0,921902,14.0,2.0,0.0,0.0,0.0,79.0,19.0,51.0,23.3,2016-10-02T07:46,2016-10-02T19:18,41569.58
2016-10-02 21:42:04,2016,10,2,6,21,EEN,PROFESSOR T.,3100.0,873848,13.7,1.0,0.0,0.0,0.0,28.0,16.6,51.0,23.3,2016-10-02T07:46,2016-10-02T19:18,41569.58
2016-10-02 19:56:29,2016,10,2,6,19,VTM,DE KOTMADAM,1770.0,550098,14.0,2.0,0.0,0.0,0.0,79.0,19.0,51.0,23.3,2016-10-02T07:46,2016-10-02T19:18,41569.58
2016-10-02 13:00:05,2016,10,2,6,13,EEN,HET 1 UUR-JOURNAAL,1820.0,512173,14.6,51.0,0.2,0.2,0.0,92.0,20.5,51.0,23.3,2016-10-02T07:46,2016-10-02T19:18,41569.58
2016-10-02 18:59:49,2016,10,2,6,18,VTM,NIEUWS 19U VTM,2742.0,505759,14.8,51.0,0.1,0.1,0.0,93.0,19.7,51.0,23.3,2016-10-02T07:46,2016-10-02T19:18,41569.58
2016-10-02 17:26:16,2016,10,2,6,17,EEN,VELDRIJDEN. GIETEN,1872.0,459224,15.0,3.0,0.0,0.0,0.0,97.0,20.2,51.0,23.3,2016-10-02T07:46,2016-10-02T19:18,41569.58
2016-10-02 18:21:29,2016,10,2,6,18,VTM,ROYALTY,1461.0,441062,14.8,51.0,0.1,0.1,0.0,93.0,19.7,51.0,23.3,2016-10-02T07:46,2016-10-02T19:18,41569.58
2016-10-02 18:12:03,2016,10,2,6,18,EEN,DAGELIJKSE KOST,2717.0,421367,14.8,51.0,0.1,0.1,0.0,93.0,19.7,51.0,23.3,2016-10-02T07:46,2016-10-02T19:18,41569.58
2016-10-02 20:41:02,2016,10,2,6,20,VTM,FRITS & FRANKY,5548.0,351730,13.6,2.0,0.0,0.0,0.0,53.0,17.7,51.0,23.3,2016-10-02T07:46,2016-10-02T19:18,41569.58
2016-10-02 13:35:26,2016,10,2,6,13,EEN,SUR LES ROUTES D'USHUAIA,1534.0,332332,14.6,51.0,0.2,0.2,0.0,92.0,20.5,51.0,23.3,2016-10-02T07:46,2016-10-02T19:18,41569.58
2016-10-02 22:39:22,2016,10,2,6,22,VTM,STADION,3146.0,306207,13.5,1.0,0.0,0.0,0.0,24.0,16.3,51.0,23.3,2016-10-02T07:46,2016-10-02T19:18,41569.58
2016-10-02 11:00:04,2016,10,2,6,11,EEN,DE ZEVENDE DAG,7067.0,302381,12.8,2.0,0.0,0.0,0.0,58.0,23.1,51.0,23.3,2016-10-02T07:46,2016-10-02T19:18,41569.58
2016-10-02 20:29:52,2016,10,2,6,20,VIER,NAVY NCIS,2322.0,265580,13.6,2.0,0.0,0.0,0.0,53.0,17.7,51.0,23.3,2016-10-02T07:46,2016-10-02T19:18,41569.58
2016-10-02 12:59:49,2016,10,2,6,12,VTM,NIEUWS 13U VTM,2241.0,258004,13.8,3.0,0.0,0.0,0.0,97.0,20.6,51.0,23.3,2016-10-02T07:46,2016-10-02T19:18,41569.58
2016-10-02 21:21:38,2016,10,2,6,21,VIER,"NCIS, NEW ORLEANS",2425.0,256508,13.7,1.0,0.0,0.0,0.0,28.0,16.6,51.0,23.3,2016-10-02T07:46,2016-10-02T19:18,41569.58
2016-10-02 15:50:08,2016,10,2,6,15,EEN,SPORZA,2025.0,232366,14.9,51.0,0.2,0.2,0.0,99.0,20.5,51.0,23.3,2016-10-02T07:46,2016-10-02T19:18,41569.58
2016-10-02 22:36:05,2016,10,2,6,22,EEN,KARAKTERS,3042.0,210464,13.5,1.0,0.0,0.0,0.0,24.0,16.3,51.0,23.3,2016-10-02T07:46,2016-10-02T19:18,41569.58
2016-10-03 20:14:23,2016,10,3,0,20,EEN,THUIS,1530.0,1268561,15.3,0.0,0.0,0.0,0.0,13.0,9.0,51.0,16.5,2016-10-03T07:47,2016-10-03T19:16,41340.54
2016-10-03 19:47:08,2016,10,3,0,19,EEN,IEDEREEN BEROEMD,1253.0,1111170,16.7,1.0,0.0,0.0,0.0,33.0,8.4,51.0,16.5,2016-10-03T07:47,2016-10-03T19:16,41340.54
2016-10-03 19:00:05,2016,10,3,0,19,EEN,HET 7 UUR-JOURNAAL,2683.0,1077321,16.7,1.0,0.0,0.0,0.0,33.0,8.4,51.0,16.5,2016-10-03T07:47,2016-10-03T19:16,41340.54
2016-10-03 20:41:32,2016,10,3,0,20,EEN,SPOED 24/7,2793.0,1063322,15.3,0.0,0.0,0.0,0.0,13.0,9.0,51.0,16.5,2016-10-03T07:47,2016-10-03T19:16,41340.54
2016-10-03 18:32:01,2016,10,3,0,18,EEN,BLOKKEN,1611.0,754051,17.8,1.0,0.0,0.0,0.0,41.0,10.1,51.0,16.5,2016-10-03T07:47,2016-10-03T19:16,41340.54
2016-10-03 20:03:50,2016,10,3,0,20,VTM,FAMILIE,1528.0,697830,15.3,0.0,0.0,0.0,0.0,13.0,9.0,51.0,16.5,2016-10-03T07:47,2016-10-03T19:16,41340.54
2016-10-03 21:31:20,2016,10,3,0,21,EEN,"BUURMAN, WAT DOET U NU?",1713.0,623697,14.2,0.0,0.0,0.0,0.0,7.0,9.9,51.0,16.5,2016-10-03T07:47,2016-10-03T19:16,41340.54
2016-10-03 18:59:49,2016,10,3,0,18,VTM,NIEUWS 19U VTM,3130.0,611342,17.8,1.0,0.0,0.0,0.0,41.0,10.1,51.0,16.5,2016-10-03T07:47,2016-10-03T19:16,41340.54
2016-10-03 20:40:01,2016,10,3,0,20,VTM,AXEL OPGELICHT,2426.0,571138,15.3,0.0,0.0,0.0,0.0,13.0,9.0,51.0,16.5,2016-10-03T07:47,2016-10-03T19:16,41340.54
2016-10-03 22:00:53,2016,10,3,0,22,EEN,VAN GILS & GASTEN,2760.0,543979,13.4,0.0,0.0,0.0,0.0,0.0,11.0,51.0,16.5,2016-10-03T07:47,2016-10-03T19:16,41340.54
2016-10-03 18:21:28,2016,10,3,0,18,VTM,DE BUURTPOLITIE,1471.0,490115,17.8,1.0,0.0,0.0,0.0,41.0,10.1,51.0,16.5,2016-10-03T07:47,2016-10-03T19:16,41340.54
2016-10-03 13:00:04,2016,10,3,0,13,EEN,HET 1 UUR-JOURNAAL,2212.0,379578,16.9,51.0,0.1,0.1,0.0,36.0,13.3,51.0,16.5,2016-10-03T07:47,2016-10-03T19:16,41340.54
2016-10-03 22:48:05,2016,10,3,0,22,EEN,HET JOURNAAL LAAT,1115.0,370913,13.4,0.0,0.0,0.0,0.0,0.0,11.0,51.0,16.5,2016-10-03T07:47,2016-10-03T19:16,41340.54
2016-10-03 21:49:46,2016,10,3,0,21,CANVAS,EXTRA TIME,3832.0,320456,14.2,0.0,0.0,0.0,0.0,7.0,9.9,51.0,16.5,2016-10-03T07:47,2016-10-03T19:16,41340.54
2016-10-03 20:38:05,2016,10,3,0,20,VIER,EEUWIGE ROEM,2747.0,292611,15.3,0.0,0.0,0.0,0.0,13.0,9.0,51.0,16.5,2016-10-03T07:47,2016-10-03T19:16,41340.54
2016-10-03 21:41:16,2016,10,3,0,21,VTM,CORDON,3146.0,278994,14.2,0.0,0.0,0.0,0.0,7.0,9.9,51.0,16.5,2016-10-03T07:47,2016-10-03T19:16,41340.54
2016-10-03 12:59:49,2016,10,3,0,12,VTM,NIEUWS 13U VTM,1889.0,225549,15.9,51.0,0.2,0.2,0.0,70.0,12.9,51.0,16.5,2016-10-03T07:47,2016-10-03T19:16,41340.54
2016-10-03 21:39:43,2016,10,3,0,21,VIER,KROOST,2847.0,197011,14.2,0.0,0.0,0.0,0.0,7.0,9.9,51.0,16.5,2016-10-03T07:47,2016-10-03T19:16,41340.54
2016-10-03 20:33:04,2016,10,3,0,20,CANVAS,DE AFSPRAAK,2205.0,182800,15.3,0.0,0.0,0.0,0.0,13.0,9.0,51.0,16.5,2016-10-03T07:47,2016-10-03T19:16,41340.54
2016-10-03 19:49:29,2016,10,3,0,19,VIER,KOMEN ETEN,2141.0,181135,16.7,1.0,0.0,0.0,0.0,33.0,8.4,51.0,16.5,2016-10-03T07:47,2016-10-03T19:16,41340.54
2016-10-04 20:09:27,2016,10,4,1,20,EEN,THUIS,1489.0,1169791,15.1,3.0,0.0,0.0,0.0,80.0,20.5,3.0,21.2,2016-10-04T07:49,2016-10-04T19:14,41110.74
2016-10-04 19:00:04,2016,10,4,1,19,EEN,HET 7 UUR-JOURNAAL,2522.0,1046574,15.7,3.0,0.0,0.0,0.0,98.0,17.9,3.0,21.2,2016-10-04T07:49,2016-10-04T19:14,41110.74
2016-10-04 19:44:22,2016,10,4,1,19,EEN,IEDEREEN BEROEMD,1188.0,994410,15.7,3.0,0.0,0.0,0.0,98.0,17.9,3.0,21.2,2016-10-04T07:49,2016-10-04T19:14,41110.74
2016-10-04 20:03:35,2016,10,4,1,20,VTM,FAMILIE,1528.0,744562,15.1,3.0,0.0,0.0,0.0,80.0,20.5,3.0,21.2,2016-10-04T07:49,2016-10-04T19:14,41110.74
2016-10-04 20:36:17,2016,10,4,1,20,EEN,HET GOEIE LEVEN,2644.0,720622,15.1,3.0,0.0,0.0,0.0,80.0,20.5,3.0,21.2,2016-10-04T07:49,2016-10-04T19:14,41110.74
2016-10-04 18:30:24,2016,10,4,1,18,EEN,BLOKKEN,1635.0,708753,16.1,3.0,0.0,0.0,0.0,96.0,17.1,3.0,21.2,2016-10-04T07:49,2016-10-04T19:14,41110.74
2016-10-04 18:59:49,2016,10,4,1,18,VTM,NIEUWS 19U VTM,3149.0,626729,16.1,3.0,0.0,0.0,0.0,96.0,17.1,3.0,21.2,2016-10-04T07:49,2016-10-04T19:14,41110.74
2016-10-04 20:38:06,2016,10,4,1,20,VIER,DE RECHTBANK,2544.0,561087,15.1,3.0,0.0,0.0,0.0,80.0,20.5,3.0,21.2,2016-10-04T07:49,2016-10-04T19:14,41110.74
2016-10-04 21:22:43,2016,10,4,1,21,EEN,LOSLOPEND WILD & GEVOGELTE,1659.0,522789,14.2,0.0,0.0,0.0,0.0,4.0,21.2,3.0,21.2,2016-10-04T07:49,2016-10-04T19:14,41110.74
2016-10-04 20:39:20,2016,10,4,1,20,VTM,JONAS & VAN GEEL,2902.0,518098,15.1,3.0,0.0,0.0,0.0,80.0,20.5,3.0,21.2,2016-10-04T07:49,2016-10-04T19:14,41110.74
2016-10-04 21:52:23,2016,10,4,1,21,EEN,VAN GILS & GASTEN,3038.0,448431,14.2,0.0,0.0,0.0,0.0,4.0,21.2,3.0,21.2,2016-10-04T07:49,2016-10-04T19:14,41110.74
2016-10-04 18:19:51,2016,10,4,1,18,VTM,DE BUURTPOLITIE,1585.0,426895,16.1,3.0,0.0,0.0,0.0,96.0,17.1,3.0,21.2,2016-10-04T07:49,2016-10-04T19:14,41110.74
2016-10-04 21:45:34,2016,10,4,1,21,VTM,ALLOO BIJ...,2788.0,413119,14.2,0.0,0.0,0.0,0.0,4.0,21.2,3.0,21.2,2016-10-04T07:49,2016-10-04T19:14,41110.74
2016-10-04 22:44:19,2016,10,4,1,22,EEN,HET JOURNAAL LAAT,1010.0,410451,13.5,0.0,0.0,0.0,0.0,6.0,21.1,3.0,21.2,2016-10-04T07:49,2016-10-04T19:14,41110.74
2016-10-04 13:00:04,2016,10,4,1,13,EEN,HET 1 UUR-JOURNAAL,1624.0,406235,14.2,3.0,0.0,0.0,0.0,100.0,13.0,3.0,21.2,2016-10-04T07:49,2016-10-04T19:14,41110.74
2016-10-04 21:34:27,2016,10,4,1,21,VIER,NIVEAU 4,2276.0,360878,14.2,0.0,0.0,0.0,0.0,4.0,21.2,3.0,21.2,2016-10-04T07:49,2016-10-04T19:14,41110.74
2016-10-04 21:13:51,2016,10,4,1,21,CANVAS,RADIO GAGA,2835.0,298205,14.2,0.0,0.0,0.0,0.0,4.0,21.2,3.0,21.2,2016-10-04T07:49,2016-10-04T19:14,41110.74
2016-10-04 12:59:49,2016,10,4,1,12,VTM,NIEUWS 13U VTM,1903.0,260006,13.4,3.0,0.0,0.0,0.0,100.0,12.3,3.0,21.2,2016-10-04T07:49,2016-10-04T19:14,41110.74
2016-10-04 19:49:52,2016,10,4,1,19,VIER,KOMEN ETEN,2170.0,222781,15.7,3.0,0.0,0.0,0.0,98.0,17.9,3.0,21.2,2016-10-04T07:49,2016-10-04T19:14,41110.74
2016-10-04 17:36:54,2016,10,4,1,17,EEN,NEIGHBOURS,1336.0,211711,16.2,3.0,0.0,0.0,0.0,85.0,16.4,3.0,21.2,2016-10-04T07:49,2016-10-04T19:14,41110.74
2016-10-05 20:13:52,2016,10,5,2,20,EEN,THUIS,1492.0,1244502,11.7,0.0,0.0,0.0,0.0,0.0,19.7,2.0,23.7,2016-10-05T07:51,2016-10-05T19:12,40880.34
2016-10-05 19:00:05,2016,10,5,2,19,EEN,HET 7 UUR-JOURNAAL,2678.0,1052748,12.5,0.0,0.0,0.0,0.0,3.0,21.0,2.0,23.7,2016-10-05T07:51,2016-10-05T19:12,40880.34
2016-10-05 19:46:25,2016,10,5,2,19,EEN,IEDEREEN BEROEMD,1054.0,1032746,12.5,0.0,0.0,0.0,0.0,3.0,21.0,2.0,23.7,2016-10-05T07:51,2016-10-05T19:12,40880.34
2016-10-05 20:43:07,2016,10,5,2,20,EEN,VOOR HETZELFDE GELD,2681.0,898124,11.7,0.0,0.0,0.0,0.0,0.0,19.7,2.0,23.7,2016-10-05T07:51,2016-10-05T19:12,40880.34
2016-10-05 18:31:09,2016,10,5,2,18,EEN,BLOKKEN,1608.0,721328,13.5,0.0,0.0,0.0,0.0,2.0,21.7,2.0,23.7,2016-10-05T07:51,2016-10-05T19:12,40880.34
2016-10-05 20:03:47,2016,10,5,2,20,VTM,FAMILIE,1524.0,708768,11.7,0.0,0.0,0.0,0.0,0.0,19.7,2.0,23.7,2016-10-05T07:51,2016-10-05T19:12,40880.34
2016-10-05 18:59:49,2016,10,5,2,18,VTM,NIEUWS 19U VTM,3174.0,642121,13.5,0.0,0.0,0.0,0.0,2.0,21.7,2.0,23.7,2016-10-05T07:51,2016-10-05T19:12,40880.34
2016-10-05 21:29:18,2016,10,5,2,21,EEN,FLYING DOCTORS,2535.0,602979,10.9,0.0,0.0,0.0,0.0,0.0,18.4,2.0,23.7,2016-10-05T07:51,2016-10-05T19:12,40880.34
2016-10-05 22:13:18,2016,10,5,2,22,EEN,VAN GILS & GASTEN,2730.0,510403,10.3,0.0,0.0,0.0,0.0,0.0,16.9,2.0,23.7,2016-10-05T07:51,2016-10-05T19:12,40880.34
2016-10-05 18:19:40,2016,10,5,2,18,VTM,DE BUURTPOLITIE,1584.0,465216,13.5,0.0,0.0,0.0,0.0,2.0,21.7,2.0,23.7,2016-10-05T07:51,2016-10-05T19:12,40880.34
2016-10-05 21:56:39,2016,10,5,2,21,VTM,"HELDEN VAN HIER, DOOR HET VUUR",3026.0,459646,10.9,0.0,0.0,0.0,0.0,0.0,18.4,2.0,23.7,2016-10-05T07:51,2016-10-05T19:12,40880.34
2016-10-05 20:39:13,2016,10,5,2,20,VTM,HET GROOTSTE LICHT,3500.0,459393,11.7,0.0,0.0,0.0,0.0,0.0,19.7,2.0,23.7,2016-10-05T07:51,2016-10-05T19:12,40880.34
2016-10-05 13:00:05,2016,10,5,2,13,EEN,HET 1 UUR-JOURNAAL,1902.0,383244,12.9,1.0,0.0,0.0,0.0,41.0,23.5,2.0,23.7,2016-10-05T07:51,2016-10-05T19:12,40880.34
2016-10-05 21:20:23,2016,10,5,2,21,VIJF,NIEUWE BUREN,2442.0,319670,10.9,0.0,0.0,0.0,0.0,0.0,18.4,2.0,23.7,2016-10-05T07:51,2016-10-05T19:12,40880.34
2016-10-05 23:01:08,2016,10,5,2,23,EEN,HET JOURNAAL LAAT,1021.0,294670,9.7,0.0,0.0,0.0,0.0,0.0,16.7,2.0,23.7,2016-10-05T07:51,2016-10-05T19:12,40880.34
2016-10-05 20:35:07,2016,10,5,2,20,VIJF,"ZO MAN, ZO VROUW",2202.0,275267,11.7,0.0,0.0,0.0,0.0,0.0,19.7,2.0,23.7,2016-10-05T07:51,2016-10-05T19:12,40880.34
2016-10-05 20:33:28,2016,10,5,2,20,CANVAS,DE AFSPRAAK,2250.0,232619,11.7,0.0,0.0,0.0,0.0,0.0,19.7,2.0,23.7,2016-10-05T07:51,2016-10-05T19:12,40880.34
2016-10-05 20:39:50,2016,10,5,2,20,Q2,THE BOURNE ULTIMATUM,6121.0,220125,11.7,0.0,0.0,0.0,0.0,0.0,19.7,2.0,23.7,2016-10-05T07:51,2016-10-05T19:12,40880.34
2016-10-05 20:38:10,2016,10,5,2,20,VIER,CASTLE,2435.0,199877,11.7,0.0,0.0,0.0,0.0,0.0,19.7,2.0,23.7,2016-10-05T07:51,2016-10-05T19:12,40880.34
2016-10-05 12:59:49,2016,10,5,2,12,VTM,NIEUWS 13U VTM,1929.0,181636,12.3,2.0,0.0,0.0,0.0,60.0,22.5,2.0,23.7,2016-10-05T07:51,2016-10-05T19:12,40880.34
2016-10-06 19:00:05,2016,10,6,3,19,EEN,HET 7 UUR-JOURNAAL,2435.0,1059850,11.0,3.0,0.0,0.0,0.0,100.0,17.1,3.0,21.1,2016-10-06T07:52,2016-10-06T19:09,40649.48
2016-10-06 19:43:51,2016,10,6,3,19,EEN,IEDEREEN BEROEMD,1234.0,1016124,11.0,3.0,0.0,0.0,0.0,100.0,17.1,3.0,21.1,2016-10-06T07:52,2016-10-06T19:09,40649.48
2016-10-06 18:30:35,2016,10,6,3,18,EEN,BLOKKEN,1635.0,777968,11.3,3.0,0.0,0.0,0.0,100.0,20.3,3.0,21.1,2016-10-06T07:52,2016-10-06T19:09,40649.48
2016-10-06 20:03:51,2016,10,6,3,20,VTM,FAMILIE,1528.0,730372,10.6,3.0,0.0,0.0,0.0,100.0,16.2,3.0,21.1,2016-10-06T07:52,2016-10-06T19:09,40649.48
2016-10-06 20:38:10,2016,10,6,3,20,EEN,HALLO TELEVISIE!,2170.0,724744,10.6,3.0,0.0,0.0,0.0,100.0,16.2,3.0,21.1,2016-10-06T07:52,2016-10-06T19:09,40649.48
2016-10-06 21:17:47,2016,10,6,3,21,EEN,DE RIDDER,2968.0,700415,10.7,3.0,0.0,0.0,0.0,100.0,15.9,3.0,21.1,2016-10-06T07:52,2016-10-06T19:09,40649.48
2016-10-06 18:59:49,2016,10,6,3,18,VTM,NIEUWS 19U VTM,3168.0,659997,11.3,3.0,0.0,0.0,0.0,100.0,20.3,3.0,21.1,2016-10-06T07:52,2016-10-06T19:09,40649.48
2016-10-06 21:15:59,2016,10,6,3,21,VTM,ALLOO BIJ DE WEGPOLITIE,3399.0,608070,10.7,3.0,0.0,0.0,0.0,100.0,15.9,3.0,21.1,2016-10-06T07:52,2016-10-06T19:09,40649.48
2016-10-06 22:08:59,2016,10,6,3,22,EEN,VAN GILS & GASTEN,2971.0,551544,10.9,3.0,0.0,0.0,0.0,100.0,16.4,3.0,21.1,2016-10-06T07:52,2016-10-06T19:09,40649.48
2016-10-06 18:19:18,2016,10,6,3,18,VTM,DE BUURTPOLITIE,1668.0,460456,11.3,3.0,0.0,0.0,0.0,100.0,20.3,3.0,21.1,2016-10-06T07:52,2016-10-06T19:09,40649.48
2016-10-06 21:21:16,2016,10,6,3,21,VIER,CALLBOYS,3421.0,458533,10.7,3.0,0.0,0.0,0.0,100.0,15.9,3.0,21.1,2016-10-06T07:52,2016-10-06T19:09,40649.48
2016-10-06 22:59:46,2016,10,6,3,22,EEN,HET JOURNAAL LAAT,960.0,426420,10.9,3.0,0.0,0.0,0.0,100.0,16.4,3.0,21.1,2016-10-06T07:52,2016-10-06T19:09,40649.48
2016-10-06 20:39:46,2016,10,6,3,20,VTM,SAFETY FIRST,1449.0,389903,10.6,3.0,0.0,0.0,0.0,100.0,16.2,3.0,21.1,2016-10-06T07:52,2016-10-06T19:09,40649.48
2016-10-06 13:00:05,2016,10,6,3,13,EEN,HET 1 UUR-JOURNAAL,1868.0,329227,11.5,1.0,0.0,0.0,0.0,43.0,20.7,3.0,21.1,2016-10-06T07:52,2016-10-06T19:09,40649.48
2016-10-06 20:34:59,2016,10,6,3,20,VIER,DE IDIOTEN,2274.0,324394,10.6,3.0,0.0,0.0,0.0,100.0,16.2,3.0,21.1,2016-10-06T07:52,2016-10-06T19:09,40649.48
2016-10-06 20:33:35,2016,10,6,3,20,CANVAS,DE AFSPRAAK,2283.0,247097,10.6,3.0,0.0,0.0,0.0,100.0,16.2,3.0,21.1,2016-10-06T07:52,2016-10-06T19:09,40649.48
2016-10-06 17:38:03,2016,10,6,3,17,EEN,NEIGHBOURS,1289.0,227837,11.9,3.0,0.0,0.0,0.0,100.0,21.0,3.0,21.1,2016-10-06T07:52,2016-10-06T19:09,40649.48
2016-10-06 19:45:09,2016,10,6,3,19,VIER,KOMEN ETEN,2173.0,192070,11.0,3.0,0.0,0.0,0.0,100.0,17.1,3.0,21.1,2016-10-06T07:52,2016-10-06T19:09,40649.48
2016-10-06 12:59:49,2016,10,6,3,12,VTM,NIEUWS 13U VTM,1970.0,186122,10.3,0.0,0.0,0.0,0.0,11.0,16.2,3.0,21.1,2016-10-06T07:52,2016-10-06T19:09,40649.48
2016-10-07 20:46:04,2016,10,7,4,20,EEN,VB. WK. KWALIF,5712.0,1315729,12.9,1.0,0.0,0.0,0.0,41.0,8.4,51.0,17.9,2016-10-07T07:54,2016-10-07T19:07,40418.31
2016-10-07 22:40:25,2016,10,7,4,22,EEN,VB. WK. KWALIF,1219.0,1158641,10.7,1.0,0.0,0.0,0.0,24.0,8.9,51.0,17.9,2016-10-07T07:54,2016-10-07T19:07,40418.31
2016-10-07 19:57:34,2016,10,7,4,19,EEN,THUIS,1476.0,1156477,13.7,2.0,0.0,0.0,0.0,53.0,9.0,51.0,17.9,2016-10-07T07:54,2016-10-07T19:07,40418.31
2016-10-07 19:00:04,2016,10,7,4,19,EEN,HET 7 UUR-JOURNAAL,2098.0,1002839,13.7,2.0,0.0,0.0,0.0,53.0,9.0,51.0,17.9,2016-10-07T07:54,2016-10-07T19:07,40418.31
2016-10-07 19:36:53,2016,10,7,4,19,EEN,IEDEREEN BEROEMD,940.0,906234,13.7,2.0,0.0,0.0,0.0,53.0,9.0,51.0,17.9,2016-10-07T07:54,2016-10-07T19:07,40418.31
